id,canidate,created,text,likes,retweets
699308386664341504,KANYE WEST,Mon Feb 15 19:04:46 +0000 2016,There are people who support artist and philanthropist,15837,4989
699308306368585728,KANYE WEST,Mon Feb 15 19:04:27 +0000 2016,"I could not have done the MSG without Adidas but world, what I'm telling you is that was just a small sketch for what I will bring you.",19980,6117
699308079171522561,KANYE WEST,Mon Feb 15 19:03:33 +0000 2016,Also for anyone that has money they know the first rule is to use other people's money.,37149,26473
699308024792371200,KANYE WEST,Mon Feb 15 19:03:20 +0000 2016,If I spent my money on my ideas I could not afford to take care of my family. I am in a place that so many artist end up.,21154,8306
699307951324958722,KANYE WEST,Mon Feb 15 19:03:02 +0000 2016,but I need access to more money in order to bring more beautiful ideas to the world.,27587,15448
699307904893976576,KANYE WEST,Mon Feb 15 19:02:51 +0000 2016,Yes I am personally rich and I can buy furs and houses for my family,30907,17762
699307776195973121,KANYE WEST,Mon Feb 15 19:02:21 +0000 2016,I want to help the world and I need help to do it. I am an artist and I care about humanity.,26616,12023
699307657786621952,KANYE WEST,Mon Feb 15 19:01:52 +0000 2016,I just feel rich people are always too cool to ask for help trying to impress each other at dinner parties.,30255,12568
699109099099787264,KANYE WEST,Mon Feb 15 05:52:52 +0000 2016,"...on another note, can brah be the girl verson of bruh???",86582,68299
699109001888403456,KANYE WEST,Mon Feb 15 05:52:29 +0000 2016,and yes there are misspellings on this chart… that’s how you know it’s me...,22035,6286
699108899866198016,KANYE WEST,Mon Feb 15 05:52:05 +0000 2016,All you guys had meetings with me and no one lifted a finger to help….,17893,5418
699108598635458560,KANYE WEST,Mon Feb 15 05:50:53 +0000 2016,I promise I’m going to make the world dope…. all I do is make shit dope #facts…,46598,31172
699108530205417472,KANYE WEST,Mon Feb 15 05:50:37 +0000 2016,if you want to help… help me…,27881,17683
699108449561526272,KANYE WEST,Mon Feb 15 05:50:17 +0000 2016,you’d rather open up one school in Africa like you really helped the country…,22391,10784
699108378891710464,KANYE WEST,Mon Feb 15 05:50:00 +0000 2016,All you dudes in San Fran play rap music in your homes    but never help the real artists…,20762,7651
699108230371397632,KANYE WEST,Mon Feb 15 05:49:25 +0000 2016,hey Larry Page I’m down for your help too …,15917,5317
699108088687755264,KANYE WEST,Mon Feb 15 05:48:51 +0000 2016,Here is my Donda chart that I wrote 4 years ago that everyone laughed at… https://t.co/g1po6Z3H55,34889,11488
699107972107104257,KANYE WEST,Mon Feb 15 05:48:24 +0000 2016,I know I can make the world a better place… I have done the impossible … I retook the throne of rap… I beat the fashion game…,30481,14156
699107807384231936,KANYE WEST,Mon Feb 15 05:47:44 +0000 2016,and I will always respect you for that and the world will love you…,20657,8709
699107725356199936,KANYE WEST,Mon Feb 15 05:47:25 +0000 2016,one of the coolest things you could ever do is to help me in my time of need,29157,18698
699107584163364864,KANYE WEST,Mon Feb 15 05:46:51 +0000 2016,"Mark, I am publicly asking you for help…",27897,13826
699107442173599744,KANYE WEST,Mon Feb 15 05:46:17 +0000 2016,I don’t have enough resources to create what I really can…,22123,9911
699107322895994880,KANYE WEST,Mon Feb 15 05:45:49 +0000 2016,I’m this generation's Disney… I want to bring dope shit to the world…,39899,25341
699107076052815872,KANYE WEST,Mon Feb 15 05:44:50 +0000 2016,"World, please tweet, FaceTime, Facebook, instagram, whatever you gotta do to get Mark to support me…",24320,11011
699106886528987136,KANYE WEST,Mon Feb 15 05:44:05 +0000 2016,"You love hip hop, you love my art… I am your favorite artist but you watch me barely breathe and still play my album in your house …",28153,11236
699106758816632832,KANYE WEST,Mon Feb 15 05:43:34 +0000 2016,Mark Zuckerberg  I know it’s your bday but can you please call me by 2mrw…,49210,27111
699090899066863616,KANYE WEST,Mon Feb 15 04:40:33 +0000 2016,I put Lowlights on my album just thinking about all the moms driving they kids to school then going to work…,32542,11236
699090812282519552,KANYE WEST,Mon Feb 15 04:40:12 +0000 2016,Bars are worth more than money because it's something the people can use everyday to feel inspired.,35026,19439
699090667620986880,KANYE WEST,Mon Feb 15 04:39:38 +0000 2016,I know y'all tired of music controlled by money and perception.  I'm proud of every dime of debt I got.,34192,13618
699090577476993024,KANYE WEST,Mon Feb 15 04:39:16 +0000 2016,All y'all so worried about being likable but only a few are concerned about being great!!!,102714,103965
699090460476862465,KANYE WEST,Mon Feb 15 04:38:48 +0000 2016,"I am the Jordan and Steph Curry of music, meaning I'm the best of 2 generations.",80904,58242
699090336006725633,KANYE WEST,Mon Feb 15 04:38:19 +0000 2016,I made Dark Fantasy and Watch the Throne in one year and wasn't nominated for either ... I will have over 100 Grammys before I die.,43463,23304
699090219493097472,KANYE WEST,Mon Feb 15 04:37:51 +0000 2016,I made Dark Fantasy and Watch the Throne in one year and wasn't nominated for either ...,30369,13061
699090076261859328,KANYE WEST,Mon Feb 15 04:37:17 +0000 2016,I'm practicing my Grammy Speech. I'm not going to the Grammys unless they promise me the Album of the Year!!!,51580,31155
699089896066121728,KANYE WEST,Mon Feb 15 04:36:34 +0000 2016,Tidal is also funding a lot of my scripted content ideas.  It's a new day people.  More Ultra Light Dreams to be realized.,19489,5526
699089796690534401,KANYE WEST,Mon Feb 15 04:36:10 +0000 2016,Man thank you so so so much everyone for signing up to Tidal. Tidal is now the number one app in the world!!! https://t.co/O3r9DkX03R,25113,7007
698972107166892032,KANYE WEST,Sun Feb 14 20:48:31 +0000 2016,Please for all music lovers. Please subscribe to tidal!!! I decided not to sell my album for another week. Please subscribe to tidal.,38957,15685
698971890581401600,KANYE WEST,Sun Feb 14 20:47:39 +0000 2016,Ima fix wolves,44255,21062
698927040632922116,KANYE WEST,Sun Feb 14 17:49:26 +0000 2016,after realizing he is the greatest living artist and greatest artist of all time.,41400,21650
698926987281371136,KANYE WEST,Sun Feb 14 17:49:13 +0000 2016,Mark Zuckerberg invest 1 billion dollars into Kanye West ideas,63118,37785
698893846441304064,KANYE WEST,Sun Feb 14 15:37:32 +0000 2016,https://t.co/CGJ5PYLq67,101392,54134
